unit,site,block,name,plot,seed.total,seed.nassella,seed.bromus,seed.elymus,ntrt,dist,year,taxa,mass
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,BROMUS HORDEACEUS,15.9
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,ERODIUM CICUTARIUM,1.2246
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,BROMUS DIANDRUS,0.3738
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,TRIFOLIUM SPECIES,0.0724
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,LITTER,27.5
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,CALANDRINIA CILIATA,0.0316
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,HYPOCHAERIS RADICATA,2.58
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,AVENA BARBATA,1.5762
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,PLANTAGO ERECTA,0.0065
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2006,RUMEX SPECIES,0.0108
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,CASTILLEJA EXSERTA,0.7025
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2004,PLAGIOBOTHRYS SPECIES,0.1548
62,HASTINGS ,C ,ENTRANCE ROAD ,12,0,0,0,0,#NAME?,1,2005,BROMUS DIANDRUS,0.038
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,CERASTIUM GLOMERATUM,0.0074
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,EREMOCARPUS SETIGERUS,0.283
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,CERASTIUM GLOMERATUM,0.0073
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,PLAGIOBOTHRYS SPECIES,0.3883
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,ERODIUM BOTRYS,8.12
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,GALIUM APARINE,0.343
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,CLARKIA PURPUREA,1.5842
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,TRIFOLIUM GRACILENTUM,0.0578
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,GALIUM APARINE,0.0162
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,HYPOCHAERIS GLABRA,0.0073
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,VULPIA MYUROS,0.128
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,LUPINUS BICOLOR,3.35
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,TORILIS NODOSA,1.3938
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,BROMUS HORDEACEUS,5.07
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,LITTER,28.9
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,LINANTHUS SPECIES,0.01
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,PLAGIOBOTHRYS SPECIES,0.357
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,MADIA SPECIES,0.2461
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,NAVARRETIA ATRACTYLOIDES,0.02
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,AVENA BARBATA,7.75
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,AIRA CARYOPHYLLEA,0.4162
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,DAUCUS SPECIES,0.1413
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,MADIA ELEGANS,0.1998
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,AVENA BARBATA,9.07
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,BROMUS HORDEACEUS,7.75
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,GILIA CLIVORUM,0.0124
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,EREMOCARPUS SETIGERUS,0.005
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,CLARKIA PURPUREA,0.0233
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,EREMOCARPUS SETIGERUS,0.0018
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,FILAGO GALLICA,0.0085
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,ERODIUM BOTRYS,0.6063
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2007,UNSORTED BIOMASS,91.800003
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,SILENE GALLICA,0.9155
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,BROMUS DIANDRUS,0.3392
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,AVENA FATUA,7.48
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,BROMUS HORDEACEUS,13.01
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,BROMUS DIANDRUS,0.2165
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,LAGOPHYLLA RAMOSISSIMA,0.0097
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,VULPIA MYUROS,0.0086
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,HYPOCHAERIS GLABRA,2.0283
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,LUPINUS BICOLOR,0.2332
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,ERODIUM BOTRYS,3.03
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,BROMUS DIANDRUS,0.1658
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,HYPOCHAERIS GLABRA,2.14
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,GILIA CLIVORUM,0.7347
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,AIRA CARYOPHYLLEA,0.0553
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,SILENE GALLICA,0.0275
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,VULPIA MYUROS,0.1153
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,LITTER,16.459999
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,LITTER,21.690001
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2005,FILAGO GALLICA,0.2286
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2004,LUPINUS BICOLOR,0.1681
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,AIRA CARYOPHYLLEA,0.2035
64,HASTINGS ,C ,ENTRANCE ROAD ,14,0,0,0,0,+C ,1,2006,CLARKIA PURPUREA,0.7423
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,LESSINGIA FILAGINIFOLIA,0.0186
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,AIRA CARYOPHYLLEA,3.57
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,PHLOX GRACILIS,0.0283
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,CERASTIUM GLOMERATUM,0.0126
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,VULPIA MYUROS,4.12
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,FILAGO GALLICA,0.1915
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,ERODIUM CICUTARIUM,0.4603
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,AIRA CARYOPHYLLEA,0.0149
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,THYSANOCARPUS CURVIPES,0.0585
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,FILAGO GALLICA,1.86
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,BROMUS HORDEACEUS,12.17
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,GALIUM APARINE,0.66
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,CERASTIUM GLOMERATUM,0.0958
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,BROMUS HORDEACEUS,14.93
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,ERODIUM BOTRYS,1.09
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,LINANTHUS SPECIES,1.02
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,ESCHSCHOLZIA CALIFORNICA,0.0966
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,BROMUS HORDEACEUS,14.06
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,GERANIUM MOLLE,0.0235
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,GALIUM APARINE,0.1043
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,EREMOCARPUS SETIGERUS,0.0086
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,GILIA CLIVORUM,0.1868
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,LUPINUS SPECIES,0.1956
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,EREMOCARPUS SETIGERUS,0.0964
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,ESCHSCHOLZIA CALIFORNICA,1.61
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,TRIFOLIUM GRACILENTUM,0.0586
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,HYPOCHAERIS GLABRA,3.51
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,CERASTIUM GLOMERATUM,0.0037
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,AVENA BARBATA,4.23
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,CLARKIA PURPUREA,2.65
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,BROMUS DIANDRUS,0.223
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,ERODIUM BOTRYS,1.31
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,AVENA BARBATA,8.59
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,AIRA CARYOPHYLLEA,2.4
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,VULPIA MYUROS,0.1359
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,BROMUS DIANDRUS,0.47
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,HYPOCHAERIS GLABRA,4.78
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,LITTER,56.689999
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2007,UNSORTED BIOMASS,56.16
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,TORILIS NODOSA,0.3554
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,BROMUS DIANDRUS,1.7013
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,GILIA CLIVORUM,1.34
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,LITTER,24.040001
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,PLAGIOBOTHRYS SPECIES,0.9614
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,VULPIA MYUROS,1.09
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,CLARKIA PURPUREA,2.49
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,RUMEX SPECIES,0.1748
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,LUPINUS BICOLOR,2.28
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2005,PLAGIOBOTHRYS SPECIES,2.07
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,ERODIUM CICUTARIUM,0.1571
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,CLARKIA PURPUREA,0.2626
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,LITTER,23.799999
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,AVENA BARBATA,1.68
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,ESCHSCHOLZIA CALIFORNICA,0.0101
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2004,HYPOCHAERIS GLABRA,0.1433
72,HASTINGS ,C ,ENTRANCE ROAD ,22,0,0,0,0,#NAME?,0,2006,DAUCUS SPECIES,0.4371
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,ANAGALLIS ARVENSIS,0.0352
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,HESPEREVAX SPECIES,0.0107
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,ERODIUM CICUTARIUM,0.0487
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,LOTUS PURSHIANUS,0.017
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,BROMUS DIANDRUS,0.7388
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,ANAGALLIS ARVENSIS,0.0223
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,LITTER,22.790001
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,HYPOCHAERIS GLABRA,1.68
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,CERASTIUM GLOMERATUM,0.0529
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,PLAGIOBOTHRYS SPECIES,0.0189
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,TRIFOLIUM ALBOPURPUREUM,0.3419
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,LACTUCA SERRIOLA,0.0024
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,RUMEX SPECIES,0.4678
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,FILAGO GALLICA,0.0584
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,LINANTHUS SPECIES,0.0021
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,BROMUS HORDEACEUS,13.9
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,FILAGO GALLICA,0.1795
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,BROMUS HORDEACEUS,9.93
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,DAUCUS PUSILLUS,0.2291
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,GALIUM APARINE,0.6378
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,PHLEUM SPECIES,0.0022
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,AVENA FATUA,0.2288
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,LUPINUS SPECIES,0.0134
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,VULPIA MYUROS,0.0615
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,LUPINUS BICOLOR,3.09
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,GALIUM APARINE,0.0221
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,CASTILLEJA SPECIES,0.132
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,VULPIA MYUROS,0.1943
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,HYPOCHAERIS GLABRA,0.78
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2007,UNSORTED BIOMASS,26.92
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,LITTER,27
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,LOTUS SPECIES,0.1282
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,LAGOPHYLLA SPECIES,0.3457
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,HYPOCHAERIS GLABRA,0.1746
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,AIRA CARYOPHYLLEA,0.1153
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,TRIFOLIUM GRACILENTUM,0.1751
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,LAGOPHYLLA RAMOSISSIMA,0.3564
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,VULPIA MYUROS,0.0176
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,ERODIUM CICUTARIUM,0.5073
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,AVENA BARBATA,2.89
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,SILENE GALLICA,4.28
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,PLAGIOBOTHRYS SPECIES,0.0709
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,AIRA CARYOPHYLLEA,3.09
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,EREMOCARPUS SETIGERUS,0.0065
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,AVENA BARBATA,2.12
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,LUPINUS BICOLOR,0.0363
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,CLARKIA PURPUREA,0.138
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,LESSINGIA FILAGINIFOLIA,0.4394
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,AVENA BARBATA,0.8633
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,TORILIS NODOSA,4.04
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,PLAGIOBOTHRYS SPECIES,0.0443
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,CLARKIA PURPUREA,0.8848
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,LESSINGIA FILAGINIFOLIA,0.1365
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,ERODIUM CICUTARIUM,0.6606
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,AIRA CARYOPHYLLEA,4.71
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,TRIFOLIUM SPECIES,0.0052
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,BROMUS HORDEACEUS,6.76
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,CLARKIA PURPUREA,0.0116
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,FORB SPECIES,0.0122
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,TRIFOLIUM GRACILENTUM,0.0102
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,GALIUM APARINE,0.0794
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,BROMUS DIANDRUS,2.25
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2004,LITTER,13.76
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2006,BROMUS DIANDRUS,2.44
74,HASTINGS ,C ,ENTRANCE ROAD ,24,0,0,0,0,+C ,0,2005,EREMOCARPUS SETIGERUS,0.0406
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,TAENIATHERUM CAPUT-MEDUSAE,26.52
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,HEMIZONIA FASCICULATA,0.4206
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,VULPIA MYUROS,0.0106
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,LUPINUS BICOLOR,0.3417
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,LITTER,89.639999
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,FILAGO GALLICA,0.004
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,HAZARDIA SQUARROSA,0
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2007,UNSORTED BIOMASS,99.980003
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,BROMUS HORDEACEUS,21.049999
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,BROMUS HORDEACEUS,9.35
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,AIRA CARYOPHYLLEA,0.232
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,BROMUS HORDEACEUS,0.233
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,HOLOCARPHA VIRGATA,0.8599
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,HYPOCHAERIS GLABRA,0.0548
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,VULPIA MICROSTACHYS,2.85
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,TAENIATHERUM CAPUT-MEDUSAE,11.27
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,AIRA CARYOPHYLLEA,0.98
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,LOLIUM MULTIFLORUM,19.379999
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,LOLIUM MULTIFLORUM,8.43
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,LITTER,92.5
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,TAENIATHERUM CAPUT-MEDUSAE,9.43
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,LITTER,74.379997
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,ERODIUM BOTRYS,0.0205
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,HYPOCHAERIS GLABRA,0.1123
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,TRIFOLIUM MICROCEPHALUM,0.6364
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2004,ERODIUM BOTRYS,3.24
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2006,LOLIUM MULTIFLORUM,19.65
77,MCLAUGHLIN ,A ,TAR DOG ,2,0,0,0,0,#NAME?,1,2005,ERODIUM BOTRYS,14.13
84,MCLAUGHLIN ,A ,TAR DOG ,9,0,0,0,0,+C ,1,2005,SILENE GALLICA,0.153
84,MCLAUGHLIN ,A ,TAR DOG ,9,0,0,0,0,+C ,1,2004,LITTER,64.489998
